Year,City,Sport,Discipline,Athlete,Country,Gender,Event,Medal
1952,Helsinki,Sailing,Sailing,"NATUSCH, Erich Friedrich Wilhelm",GER,Men,Dragon,Bronze
1952,Helsinki,Sailing,Sailing,"BARFOD, Haakon",NOR,Men,Dragon,Gold
1952,Helsinki,Sailing,Sailing,"ALMKVIST, Erland",SWE,Men,Dragon,Silver
1952,Helsinki,Sailing,Sailing,"ELVSTROM, Paul",DEN,Men,Single-Handed Dinghy (Finn),Gold
1952,Helsinki,Sailing,Sailing,"CURREY, Charles Norman",GBR,Men,Single-Handed Dinghy (Finn),Silver
1952,Helsinki,Sailing,Sailing,"ANDRADE, Francisco Rebello De",POR,Men,Two-Person Keelboat Open (Star),Bronze
1952,Helsinki,Sailing,Sailing,"RODE, Nicolo",ITA,Men,Two-Person Keelboat Open (Star),Gold
1952,Helsinki,Sailing,Sailing,"PRICE, John Wesley",USA,Men,Two-Person Keelboat Open (Star),Silver
1952,Helsinki,Shooting,Shooting,"MÄKI, Tauno Vilhelmi",FIN,Men,"100M Running Deer, Single/Double Shots",Bronze
1952,Helsinki,Shooting,Shooting,"LARSEN, John Harry",NOR,Men,"100M Running Deer, Single/Double Shots",Gold
1952,Helsinki,Shooting,Shooting,"SKÖLDBERG, Olof",SWE,Men,"100M Running Deer, Single/Double Shots",Silver
1952,Helsinki,Shooting,Shooting,"LICHIARDOPOL, Gheorghe",ROU,Men,25M Rapid Fire Pistol (60 Shots),Bronze
1952,Helsinki,Shooting,Shooting,"TAKACS, Karoly",HUN,Men,25M Rapid Fire Pistol (60 Shots),Gold
1952,Helsinki,Shooting,Shooting,"KUN, Szilard",HUN,Men,25M Rapid Fire Pistol (60 Shots),Silver
1952,Helsinki,Shooting,Shooting,"VAINSHTEIN, Lev",URS,Men,300M Free Rifle 3 Positions (3X40 Shots),Bronze
1952,Helsinki,Shooting,Shooting,"BOGDANOV, Anatoli",URS,Men,300M Free Rifle 3 Positions (3X40 Shots),Gold
1952,Helsinki,Shooting,Shooting,"BÜRCHLER-MESSER, Robert",SUI,Men,300M Free Rifle 3 Positions (3X40 Shots),Silver
1952,Helsinki,Shooting,Shooting,"BALOGH, Ambrus",HUN,Men,50M Pistol (60 Shots),Bronze
1952,Helsinki,Shooting,Shooting,"BENNER, Huelet Leo",USA,Men,50M Pistol (60 Shots),Gold
1952,Helsinki,Shooting,Shooting,"LEON GOZALO, Angel",ESP,Men,50M Pistol (60 Shots),Silver
1952,Helsinki,Shooting,Shooting,"YLÖNEN, Vilho Ilmari",FIN,Men,50M Rifle 3 Positions (3X40 Shots),Silver
1952,Helsinki,Shooting,Shooting,"JACKSON, Arthur Charles",USA,Men,50M Rifle Prone (60 Shots),Bronze
1952,Helsinki,Shooting,Shooting,"SIRBU, Iosif",ROU,Men,50M Rifle Prone (60 Shots),Gold
1952,Helsinki,Shooting,Shooting,"ANDREEV, Boris",URS,Men,50M Rifle Prone (60 Shots),Silver
1952,Helsinki,Shooting,Shooting,"LILJEDAHL, Hans",SWE,Men,Trap (125 Targets),Bronze
1952,Helsinki,Shooting,Shooting,"GENEREUX, George Patrick",CAN,Men,Trap (125 Targets),Gold
1952,Helsinki,Weightlifting,Weightlifting,"MIRZAI, Ali",IRI,Men,"- 56KG, Total (Bantamweight)",Bronze
1952,Helsinki,Weightlifting,Weightlifting,"UDODOV, Ivan",URS,Men,"- 56KG, Total (Bantamweight)",Gold
1952,Helsinki,Weightlifting,Weightlifting,"NAMDJOU, Mahmoud",IRI,Men,"- 56KG, Total (Bantamweight)",Silver
1952,Helsinki,Weightlifting,Weightlifting,"SELVETTI, Humberto",ARG,Men,"+ 90KG, Total (Heavyweight)",Bronze
1952,Helsinki,Weightlifting,Weightlifting,"DAVIS, John Henry Jr.",USA,Men,"+ 90KG, Total (Heavyweight)",Gold
1952,Helsinki,Weightlifting,Weightlifting,"BRADFORD, James Edward",USA,Men,"+ 90KG, Total (Heavyweight)",Silver
1952,Helsinki,Weightlifting,Weightlifting,"WILKES, Rodney Adolphus",TRI,Men,"56 - 60KG, Total (Featherweight)",Bronze
1952,Helsinki,Weightlifting,Weightlifting,"SAKSONOV, Nikolai",URS,Men,"56 - 60KG, Total (Featherweight)",Silver
1952,Helsinki,Weightlifting,Weightlifting,"BARBERIS, Verdi",AUS,Men,"60 - 67.5KG, Total (Lightweight)",Bronze
1952,Helsinki,Weightlifting,Weightlifting,"KIM, Sung-Jip",KOR,Men,"67.5 - 75KG, Total (Middleweight)",Bronze
1952,Helsinki,Weightlifting,Weightlifting,"GRATTON, Gerald A.",CAN,Men,"67.5 - 75KG, Total (Middleweight)",Silver
1952,Helsinki,Weightlifting,Weightlifting,"VOROBYEV, Arkadi",URS,Men,"75 - 82.5KG, Total (Light-Heavyweight)",Bronze
1952,Helsinki,Wrestling,Wrestling Free.,"MOLLAGHASSEMI, Mahmoud",IRI,Men,- 52KG (Flyweight),Bronze
1952,Helsinki,Wrestling,Wrestling Free.,"GEMICI, Hasan",TUR,Men,- 52KG (Flyweight),Gold
1952,Helsinki,Wrestling,Wrestling Free.,"KITANO, Yushi",JPN,Men,- 52KG (Flyweight),Silver
1952,Helsinki,Wrestling,Wrestling Free.,"RICHMOND, Kenneth Alan",GBR,Men,+ 87KG (Heavyweight),Bronze
1952,Helsinki,Wrestling,Wrestling Free.,"MEKOKISHVILI, Arsen",URS,Men,+ 87KG (Heavyweight),Gold
1952,Helsinki,Wrestling,Wrestling Free.,"ANTONSSON, Bertil",SWE,Men,+ 87KG (Heavyweight),Silver
1952,Helsinki,Wrestling,Wrestling Free.,"JADAV, Kha-Shaba Digvijai",IND,Men,52 - 57KG (Bantamweight),Bronze
1952,Helsinki,Wrestling,Wrestling Free.,"ISHII, Shohashi",JPN,Men,52 - 57KG (Bantamweight),Gold
1952,Helsinki,Wrestling,Wrestling Free.,"MAMEDBEKOV, Rashid",URS,Men,52 - 57KG (Bantamweight),Silver
1952,Helsinki,Wrestling,Wrestling Free.,"HENSON, Josiah",USA,Men,57 - 63KG (Featherweight),Bronze
1952,Helsinki,Wrestling,Wrestling Free.,"GUIVEGTCHI, Nasser",IRI,Men,57 - 63KG (Featherweight),Silver
1952,Helsinki,Wrestling,Wrestling Free.,"ANDERBERG, Olle",SWE,Men,63 - 67KG (Lightweight),Gold
1952,Helsinki,Wrestling,Wrestling Free.,"EVANS, Jay Thomas",USA,Men,63 - 67KG (Lightweight),Silver
1952,Helsinki,Wrestling,Wrestling Free.,"SMITH, William Thomas",USA,Men,67 - 73KG (Welterweight),Gold
1952,Helsinki,Wrestling,Wrestling Free.,"GURICS, György",HUN,Men,73 - 79KG (Middleweight),Bronze
1952,Helsinki,Wrestling,Wrestling Free.,"ATAN, Adil",TUR,Men,79 - 87KG (Light-Heavyweight),Bronze
1952,Helsinki,Wrestling,Wrestling Gre-R,"HONKALA, Leo Ilmo",FIN,Men,- 52KG (Flyweight),Bronze
1952,Helsinki,Wrestling,Wrestling Gre-R,"GUREVICH, Boris",URS,Men,- 52KG (Flyweight),Gold
1952,Helsinki,Wrestling,Wrestling Gre-R,"FABRA, Ignazio",ITA,Men,- 52KG (Flyweight),Silver
1952,Helsinki,Wrestling,Wrestling Gre-R,"RUZICKA, Josef",TCH,Men,+ 87KG (Super Heavyweight),Silver
1952,Helsinki,Wrestling,Wrestling Gre-R,"TERYAN, Artem",URS,Men,52 - 57KG (Bantamweight),Bronze
1952,Helsinki,Wrestling,Wrestling Gre-R,"HODOS, Imre",HUN,Men,52 - 57KG (Bantamweight),Gold
1952,Helsinki,Wrestling,Wrestling Gre-R,"CHIHAB, Zakaria",LIB,Men,52 - 57KG (Bantamweight),Silver
1952,Helsinki,Wrestling,Wrestling Gre-R,"RASHED, Abdel Aal Ahmed",EGY,Men,57 - 61KG (Featherweight),Bronze
1952,Helsinki,Wrestling,Wrestling Gre-R,"POLYAK, Imre",HUN,Men,57 - 61KG (Featherweight),Silver
1952,Helsinki,Wrestling,Wrestling Gre-R,"ATANASOV, Mikulas",TCH,Men,61 - 67KG (Lightweight),Bronze
1952,Helsinki,Wrestling,Wrestling Gre-R,"FREIJ, Gustav",SWE,Men,61 - 67KG (Lightweight),Silver
1952,Helsinki,Wrestling,Wrestling Gre-R,"TAHA, Khalil",LIB,Men,67 - 73KG (Welterweight),Bronze
1952,Helsinki,Wrestling,Wrestling Gre-R,"GRÖNBERG, Axel",SWE,Men,73 - 79KG (Middleweight),Gold
1952,Helsinki,Wrestling,Wrestling Gre-R,"RAUHALA, Kalervo Juhani",FIN,Men,73 - 79KG (Middleweight),Silver
1952,Helsinki,Wrestling,Wrestling Gre-R,"NILSSON, Karl-Erik",SWE,Men,79 - 87KG (Light-Heavyweight),Bronze
1952,Helsinki,Wrestling,Wrestling Gre-R,"GRÖNDAHL, Kelpo Olavi",FIN,Men,79 - 87KG (Light-Heavyweight),Gold
1952,Helsinki,Wrestling,Wrestling Gre-R,"CHIKHLADZE, Shalva",URS,Men,79 - 87KG (Light-Heavyweight),Silver
1956,Melbourne / Stockholm,Aquatics,Diving,"CONNER, Richard Carroll",USA,Men,10M Platform,Bronze
1956,Melbourne / Stockholm,Aquatics,Diving,"CAPILLA PEREZ, Joaquin",MEX,Men,10M Platform,Gold
1956,Melbourne / Stockholm,Aquatics,Diving,"TOBIAN, Gary Milburn",USA,Men,10M Platform,Silver
1956,Melbourne / Stockholm,Aquatics,Diving,"MCCORMICK, Patricia",USA,Women,10M Platform,Gold
1956,Melbourne / Stockholm,Aquatics,Diving,"CAPILLA PEREZ, Joaquin",MEX,Men,3M Springboard,Bronze
1956,Melbourne / Stockholm,Aquatics,Diving,"MAC DONALD, Irene Margaret",CAN,Women,3M Springboard,Bronze
1956,Melbourne / Stockholm,Aquatics,Swimming,"MCKINNEY, Frank Edward Jr.",USA,Men,100M Backstroke,Bronze
1956,Melbourne / Stockholm,Aquatics,Swimming,"THEILE, David Egmont",AUS,Men,100M Backstroke,Gold
1956,Melbourne / Stockholm,Aquatics,Swimming,"MONCKTON, John James",AUS,Men,100M Backstroke,Silver
1956,Melbourne / Stockholm,Aquatics,Swimming,"EDWARDS, Margaret",GBR,Women,100M Backstroke,Bronze
1956,Melbourne / Stockholm,Aquatics,Swimming,"GRINHAM, Judith Brenda",GBR,Women,100M Backstroke,Gold
1956,Melbourne / Stockholm,Aquatics,Swimming,"CONE, Carin Alice",USA,Women,100M Backstroke,Silver
1956,Melbourne / Stockholm,Aquatics,Swimming,"MANN, Shelley Isabel",USA,Women,100M Butterfly,Gold
1956,Melbourne / Stockholm,Aquatics,Swimming,"CHAPMAN, Gary",AUS,Men,100M Freestyle,Bronze
1956,Melbourne / Stockholm,Aquatics,Swimming,"YAMANAKA, Tsuyoshi",JPN,Men,1500M Freestyle,Silver
1956,Melbourne / Stockholm,Aquatics,Swimming,"YUNICHEV, Kharis",URS,Men,200M Breaststroke,Bronze
1956,Melbourne / Stockholm,Aquatics,Swimming,"FURUKAWA, Masaru",JPN,Men,200M Breaststroke,Gold
1956,Melbourne / Stockholm,Aquatics,Swimming,"TEN ELSEN, Eva-Maria",EUA,Women,200M Breaststroke,Bronze
1956,Melbourne / Stockholm,Aquatics,Swimming,"HAPPE-KREY, Ursula",EUA,Women,200M Breaststroke,Gold
1956,Melbourne / Stockholm,Aquatics,Swimming,"SZEKELY, Eva",HUN,Women,200M Breaststroke,Silver
1956,Melbourne / Stockholm,Aquatics,Swimming,"TUMPEK, György",HUN,Men,200M Butterfly,Bronze
1956,Melbourne / Stockholm,Aquatics,Swimming,"ABERNETHY, Moira",RSA,Women,4X100M Freestyle Relay,Bronze
1956,Melbourne / Stockholm,Aquatics,Water polo,"AGEEV, Viktor",URS,Men,Water Polo,Bronze
1956,Melbourne / Stockholm,Aquatics,Water polo,"BOLVARI, Antal",HUN,Men,Water Polo,Gold
1956,Melbourne / Stockholm,Aquatics,Water polo,"CIPCI, Ivo",YUG,Men,Water Polo,Silver
1956,Melbourne / Stockholm,Athletics,Athletics,"LAWRENCE, Allan",AUS,Men,10000M,Bronze
1956,Melbourne / Stockholm,Athletics,Athletics,"KUTS, Vladimir",URS,Men,10000M,Gold
1956,Melbourne / Stockholm,Athletics,Athletics,"KOVACS, Jozsef",HUN,Men,10000M,Silver
1956,Melbourne / Stockholm,Athletics,Athletics,"MORROW, Robert Joseph",USA,Men,100M,Gold
1956,Melbourne / Stockholm,Athletics,Athletics,"BAKER, Walter Thane",USA,Men,100M,Silver
1956,Melbourne / Stockholm,Athletics,Athletics,"CUTHBERT, Betty",AUS,Women,100M,Gold
1956,Melbourne / Stockholm,Athletics,Athletics,"STUBNICK, Christa",EUA,Women,100M,Silver
1956,Melbourne / Stockholm,Athletics,Athletics,"SHANKLE, Joel",USA,Men,110M Hurdles,Bronze
1956,Melbourne / Stockholm,Athletics,Athletics,"DELANY, Ronald Michael",IRL,Men,1500M,Gold
1956,Melbourne / Stockholm,Athletics,Athletics,"JUNK, Bruno",URS,Men,20KM Walk,Bronze
1956,Melbourne / Stockholm,Athletics,Athletics,"MIKENAS, Antanas",URS,Men,20KM Walk,Silver
1956,Melbourne / Stockholm,Athletics,Athletics,"LARSEN, Ernst",NOR,Men,3000M Steeplechase,Bronze
1956,Melbourne / Stockholm,Athletics,Athletics,"BRASHER, Christopher William",GBR,Men,3000M Steeplechase,Gold
1956,Melbourne / Stockholm,Athletics,Athletics,"HELLSTEN, Voitto Valdemar",FIN,Men,400M,Bronze
1956,Melbourne / Stockholm,Athletics,Athletics,"FÜTTERER, Heinz",EUA,Men,4X100M Relay,Bronze
1956,Melbourne / Stockholm,Athletics,Athletics,"ARMITAGE, Heather Joy",GBR,Women,4X100M Relay,Silver
1956,Melbourne / Stockholm,Athletics,Athletics,"HIGGINS, Francis Peter",GBR,Men,4X400M Relay,Bronze
1956,Melbourne / Stockholm,Athletics,Athletics,"GIPSON, Graham Chater",AUS,Men,4X400M Relay,Silver
1956,Melbourne / Stockholm,Athletics,Athletics,"LJUNGGREN, John Artur",SWE,Men,50KM Walk,Bronze
1956,Melbourne / Stockholm,Athletics,Athletics,"READ, Norman Richard",NZL,Men,50KM Walk,Gold
1956,Melbourne / Stockholm,Athletics,Athletics,"FIKOTOVA-CONNOLLY, Olga",TCH,Women,Discus Throw,Gold
1956,Melbourne / Stockholm,Athletics,Athletics,"DANIELSEN, Egil",NOR,Men,Javelin Throw,Gold
1956,Melbourne / Stockholm,Athletics,Athletics,"SIDLO, Janusz",POL,Men,Javelin Throw,Silver
1956,Melbourne / Stockholm,Athletics,Athletics,"AHRENS, Marlene",CHI,Women,Javelin Throw,Silver
1956,Melbourne / Stockholm,Athletics,Athletics,"DUNSKA-KRZESINSKA, Elzbieta",POL,Women,Long Jump,Gold
1956,Melbourne / Stockholm,Athletics,Athletics,"MIMOUN, Alain",FRA,Men,Marathon,Gold
1956,Melbourne / Stockholm,Athletics,Athletics,"MIHALIC, Franjo",YUG,Men,Marathon,Silver
1956,Melbourne / Stockholm,Athletics,Athletics,"ROUBANIS, Georgios",GRE,Men,Pole Vault,Bronze
1956,Melbourne / Stockholm,Athletics,Athletics,"SKOBLA, Jiri",TCH,Men,Shot Put,Bronze
1956,Melbourne / Stockholm,Athletics,Athletics,"FERREIRA DA SILVA, Adhemar",BRA,Men,Triple Jump,Gold
1956,Melbourne / Stockholm,Athletics,Athletics,"EINARSSON, Vilhjalmur",ISL,Men,Triple Jump,Silver
1956,Melbourne / Stockholm,Basketball,Basketball,"BLIXEN, Carlos S.",URU,Men,Basketball,Bronze
1956,Melbourne / Stockholm,Basketball,Basketball,"BOUSHKA, Richard James",USA,Men,Basketball,Gold
1956,Melbourne / Stockholm,Basketball,Basketball,"BOCHKAREV, Arkadi",URS,Men,Basketball,Silver
1956,Melbourne / Stockholm,Boxing,Boxing,"CALDWELL, John",IRL,Men,- 51KG (Flyweight),Bronze
1956,Melbourne / Stockholm,Boxing,Boxing,"LIBEER, Rene",FRA,Men,- 51KG (Flyweight),Bronze
1956,Melbourne / Stockholm,Boxing,Boxing,"SPINKS, Terence George",GBR,Men,- 51KG (Flyweight),Gold
1956,Melbourne / Stockholm,Boxing,Boxing,"DOBRESCU, Mircea",ROU,Men,- 51KG (Flyweight),Silver
1956,Melbourne / Stockholm,Boxing,Boxing,"BEKKER, Daniel Wepener",RSA,Men,+ 81KG (Heavyweight),Bronze
1956,Melbourne / Stockholm,Boxing,Boxing,"BOZZANO, Giacomo",ITA,Men,+ 81KG (Heavyweight),Bronze
1956,Melbourne / Stockholm,Boxing,Boxing,"RADEMACHER, Thomas Peter",USA,Men,+ 81KG (Heavyweight),Gold
1956,Melbourne / Stockholm,Boxing,Boxing,"MUKHIN, Lev",URS,Men,+ 81KG (Heavyweight),Silver
1956,Melbourne / Stockholm,Boxing,Boxing,"BARRIENTOS, Claudio",CHI,Men,51 - 54KG (Bantamweight),Bronze
1956,Melbourne / Stockholm,Boxing,Boxing,"BEHRENDT, Wolfgang",EUA,Men,51 - 54KG (Bantamweight),Gold
1956,Melbourne / Stockholm,Boxing,Boxing,"SONG, Soon-Chun",KOR,Men,51 - 54KG (Bantamweight),Silver
1956,Melbourne / Stockholm,Boxing,Boxing,"HÄMÄLÄINEN, Pentti Olavi",FIN,Men,54 - 57KG (Featherweight),Bronze
1956,Melbourne / Stockholm,Boxing,Boxing,"NIEDZWIEDZKI, Henryk",POL,Men,54 - 57KG (Featherweight),Bronze
1956,Melbourne / Stockholm,Boxing,Boxing,"SAFRONOV, Vladimir",URS,Men,54 - 57KG (Featherweight),Gold
1956,Melbourne / Stockholm,Boxing,Boxing,"NICHOLLS, Thomas G.",GBR,Men,54 - 57KG (Featherweight),Silver
1956,Melbourne / Stockholm,Boxing,Boxing,"LAGETKO, Anatoli",URS,Men,57 - 60KG (Lightweight),Bronze
1956,Melbourne / Stockholm,Boxing,Boxing,"KURSCHAT, Harry",EUA,Men,57 - 60KG (Lightweight),Silver
1956,Melbourne / Stockholm,Boxing,Boxing,"DUMITRESCU, Constantin",ROU,Men,60 - 63.5KG (Light-Welterweight),Bronze
1956,Melbourne / Stockholm,Boxing,Boxing,"NENCI, Franco",ITA,Men,60 - 63.5KG (Light-Welterweight),Silver
1956,Melbourne / Stockholm,Boxing,Boxing,"GARGANO, Nicholas",GBR,Men,63.5 - 67KG (Welterweight),Bronze
1956,Melbourne / Stockholm,Boxing,Boxing,"HOGARTH, Kevin John",AUS,Men,63.5 - 67KG (Welterweight),Bronze
1956,Melbourne / Stockholm,Boxing,Boxing,"LINCA, Nicolae",ROU,Men,63.5 - 67KG (Welterweight),Gold
1956,Melbourne / Stockholm,Boxing,Boxing,"TIEDT, Fred",IRL,Men,63.5 - 67KG (Welterweight),Silver
1956,Melbourne / Stockholm,Boxing,Boxing,"PAPP, Laszlo",HUN,Men,67 - 71KG (Light-Middleweight),Gold
1956,Melbourne / Stockholm,Boxing,Boxing,"TORRES, Jose Louis Chegui",USA,Men,67 - 71KG (Light-Middleweight),Silver
1956,Melbourne / Stockholm,Boxing,Boxing,"ZALAZAR, Victor",ARG,Men,71-75KG,Bronze
1956,Melbourne / Stockholm,Boxing,Boxing,"TAPIA, Ramon",CHI,Men,71-75KG,Silver
1956,Melbourne / Stockholm,Canoe / Kayak,Canoe / Kayak F,"BUKHARIN, Gennady",URS,Men,C-1 10000M,Bronze
1956,Melbourne / Stockholm,Canoe / Kayak,Canoe / Kayak F,"ROTMAN, Leon",ROU,Men,C-1 10000M,Gold
1956,Melbourne / Stockholm,Canoe / Kayak,Canoe / Kayak F,"PARTI, Janos",HUN,Men,C-1 10000M,Silver
1956,Melbourne / Stockholm,Canoe / Kayak,Canoe / Kayak F,"FARKAS, Imre",HUN,Men,C-2 10000M,Bronze
1956,Melbourne / Stockholm,Canoe / Kayak,Canoe / Kayak F,"BOTEV, Gratsian",URS,Men,C-2 10000M,Gold
1956,Melbourne / Stockholm,Canoe / Kayak,Canoe / Kayak F,"DRANSART, Georges",FRA,Men,C-2 10000M,Silver
1956,Melbourne / Stockholm,Canoe / Kayak,Canoe / Kayak F,"BOTEV, Gratsian",URS,Men,C-2 1000M (Canoe Double),Silver
1956,Melbourne / Stockholm,Canoe / Kayak,Canoe / Kayak F,"SCHEUER, Michael",EUA,Men,K-1 10000M,Bronze
1956,Melbourne / Stockholm,Canoe / Kayak,Canoe / Kayak F,"FREDRIKSSON, Gert",SWE,Men,K-1 10000M,Gold
1956,Melbourne / Stockholm,Canoe / Kayak,Canoe / Kayak F,"SÖBY, Tove Goltermann",DEN,Women,K-1 500M (Kayak Single),Bronze
1956,Melbourne / Stockholm,Canoe / Kayak,Canoe / Kayak F,"ZENZ, Therese",EUA,Women,K-1 500M (Kayak Single),Silver
1956,Melbourne / Stockholm,Canoe / Kayak,Canoe / Kayak F,"BROWN, Walter William",AUS,Men,K-2 10000M,Bronze
1956,Melbourne / Stockholm,Canoe / Kayak,Canoe / Kayak F,"FABIAN, Laszlo",HUN,Men,K-2 10000M,Gold
1956,Melbourne / Stockholm,Canoe / Kayak,Canoe / Kayak F,"RAUB, Maximilian",AUT,Men,K-2 1000M (Kayak Double),Bronze
1956,Melbourne / Stockholm,Canoe / Kayak,Canoe / Kayak F,"MILTENBERGER, Meinrad",EUA,Men,K-2 1000M (Kayak Double),Gold
1956,Melbourne / Stockholm,Cycling,Cycling Road,"JACKSON, Alan Wharmby",GBR,Men,Individual Road Race,Bronze
1956,Melbourne / Stockholm,Cycling,Cycling Road,"BALDINI, Ercole",ITA,Men,Individual Road Race,Gold
1956,Melbourne / Stockholm,Cycling,Cycling Road,"GEYRE, Arnaud",FRA,Men,Individual Road Race,Silver
1956,Melbourne / Stockholm,Cycling,Cycling Road,"POMMER, Reinhold Viktor",EUA,Men,Team Time Trial,Bronze
1956,Melbourne / Stockholm,Cycling,Cycling Road,"GEYRE, Arnaud",FRA,Men,Team Time Trial,Gold
1956,Melbourne / Stockholm,Cycling,Cycling Road,"BRITTAIN, Arthur Stanley",GBR,Men,Team Time Trial,Silver
1956,Melbourne / Stockholm,Cycling,Cycling Track,"SWIFT, Alfred James",RSA,Men,1KM Time Trial,Bronze
1956,Melbourne / Stockholm,Cycling,Cycling Track,"FAGGIN, Leandro",ITA,Men,1KM Time Trial,Gold
1956,Melbourne / Stockholm,Cycling,Cycling Track,"FOUSEK, Ladislav",TCH,Men,1KM Time Trial,Silver
1956,Melbourne / Stockholm,Cycling,Cycling Track,"OGNA, Giuseppe",ITA,Men,2000M Tandem,Bronze
1956,Melbourne / Stockholm,Cycling,Cycling Track,"BROWNE, Ian Sterry",AUS,Men,2000M Tandem,Gold
1956,Melbourne / Stockholm,Cycling,Cycling Track,"PLOOG, Richard Francis",AUS,Men,Sprint Indivual,Bronze
1956,Melbourne / Stockholm,Cycling,Cycling Track,"ROUSSEAU, Michel",FRA,Men,Sprint Indivual,Gold
1956,Melbourne / Stockholm,Cycling,Cycling Track,"PESENTI, Guglielmo",ITA,Men,Sprint Indivual,Silver
1956,Melbourne / Stockholm,Cycling,Cycling Track,"BURGESS, Donald Christopher",GBR,Men,Team Pursuit (4000M),Bronze
1956,Melbourne / Stockholm,Cycling,Cycling Track,"BIANCHI, Rene",FRA,Men,Team Pursuit (4000M),Silver
1956,Melbourne / Stockholm,Equestrian,Dressage,"SAINT CYR, Henri",SWE,Men,Individual,Gold
1956,Melbourne / Stockholm,Equestrian,Dressage,"LINSENHOFF, Liselott",EUA,Women,Individual,Bronze
1956,Melbourne / Stockholm,Equestrian,Dressage,"HARTEL, Lis",DEN,Women,Individual,Silver
1956,Melbourne / Stockholm,Equestrian,Dressage,"CHAMMARTIN, Henri",SUI,Men,Team,Bronze
1956,Melbourne / Stockholm,Equestrian,Dressage,AFRIKA,EUA,Women,Team,Silver
1956,Melbourne / Stockholm,Equestrian,Eventing,"WELDON, Francis William Charles",GBR,Men,Individual,Bronze
1956,Melbourne / Stockholm,Equestrian,Eventing,"KASTENMAN, Petrus",SWE,Men,Individual,Gold
1956,Melbourne / Stockholm,Equestrian,Eventing,"LÜTKE WESTHUES, August",EUA,Men,Individual,Silver
1956,Melbourne / Stockholm,Equestrian,Eventing,"ELDER, Henry James",CAN,Men,Team,Bronze
1956,Melbourne / Stockholm,Equestrian,Eventing,"HILL, Albert Edwin",GBR,Men,Team,Gold
1956,Melbourne / Stockholm,Equestrian,Jumping,"D'INZEO, Piero",ITA,Men,Individual,Bronze
1956,Melbourne / Stockholm,Equestrian,Jumping,"WINKLER, Hans Günter",EUA,Men,Individual,Gold
1956,Melbourne / Stockholm,Equestrian,Jumping,"D'INZEO, Raimondo",ITA,Men,Individual,Silver
1956,Melbourne / Stockholm,Equestrian,Jumping,"ROBESON, Peter David",GBR,Men,Team,Bronze
1956,Melbourne / Stockholm,Fencing,Fencing,"MANGIAROTTI, Edoardo",ITA,Men,Épée Individual,Bronze
1956,Melbourne / Stockholm,Fencing,Fencing,"PAVESI, Carlo",ITA,Men,Épée Individual,Gold
1956,Melbourne / Stockholm,Fencing,Fencing,"DELFINO, Giuseppe",ITA,Men,Épée Individual,Silver
1956,Melbourne / Stockholm,Fencing,Fencing,"DAGALLIER, Daniel",FRA,Men,Épée Team,Bronze
1956,Melbourne / Stockholm,Fencing,Fencing,"BALTHAZAR, Lajos",HUN,Men,Épée Team,Silver
1956,Melbourne / Stockholm,Fencing,Fencing,"D'ORIOLA, Christian",FRA,Men,Foil Individual,Gold
1956,Melbourne / Stockholm,Fencing,Fencing,"SHEEN, Gillian Mary",GBR,Women,Foil Individual,Gold
1956,Melbourne / Stockholm,Fencing,Fencing,"ORBAN-SZABO, Olga",ROU,Women,Foil Individual,Silver
1956,Melbourne / Stockholm,Fencing,Fencing,"FÜLÖP, Mihaly",HUN,Men,Foil Team,Bronze
1956,Melbourne / Stockholm,Fencing,Fencing,"BAUDOUX, Bernard",FRA,Men,Foil Team,Silver
1956,Melbourne / Stockholm,Fencing,Fencing,"KUZNETSOV, Lev",URS,Men,Sabre Individual,Bronze
1956,Melbourne / Stockholm,Fencing,Fencing,"KARPATI, Rudolf",HUN,Men,Sabre Individual,Gold
1956,Melbourne / Stockholm,Fencing,Fencing,"PAWLOWSKI, Jerzy",POL,Men,Sabre Individual,Silver
1956,Melbourne / Stockholm,Football,Football,"DIEV, Todor Nedyalkov",BUL,Men,Football,Bronze
1956,Melbourne / Stockholm,Football,Football,"BASHASHKIN, Anatoli",URS,Men,Football,Gold
1956,Melbourne / Stockholm,Football,Football,"ANTIC, Sava",YUG,Men,Football,Silver
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"KELETI, Agnes",HUN,Women,Balance Beam,Gold
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"MANINA, Tamara",URS,Women,Balance Beam,Silver
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"VECHTOVA-BOSAKOVA, Eva",TCH,Women,Balance Beam,Silver
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"MURATOV, Valentin",URS,Men,Floor Exercises,Gold
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"AIHARA, Nobuyuki",JPN,Men,Floor Exercises,Silver
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"THORESSON, William",SWE,Men,Floor Exercises,Silver
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"LEUSTEANU-POPESCU-TEODORESCU, Elena",ROU,Women,Floor Exercises,Bronze
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"TAKEMOTO, Masao",JPN,Men,Horizontal Bar,Bronze
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"ONO, Takashi",JPN,Men,Horizontal Bar,Gold
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,"TITOV, Yuri",URS,Men,Individual All-Round,Bronze
